,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
227,NFO,73310,50,NIFTY,NIFTY25MAY23C16700,25-MAY-2023,OPTIDX,CE,16700.0,0.05,
228,NFO,73309,50,NIFTY,NIFTY25MAY23P16650,25-MAY-2023,OPTIDX,PE,16650.0,0.05,
229,NFO,73308,50,NIFTY,NIFTY25MAY23C16650,25-MAY-2023,OPTIDX,CE,16650.0,0.05,
230,NFO,73307,50,NIFTY,NIFTY25MAY23P16600,25-MAY-2023,OPTIDX,PE,16600.0,0.05,
231,NFO,73304,50,NIFTY,NIFTY25MAY23C16600,25-MAY-2023,OPTIDX,CE,16600.0,0.05,
232,NFO,73303,50,NIFTY,NIFTY25MAY23P16550,25-MAY-2023,OPTIDX,PE,16550.0,0.05,
233,NFO,73302,50,NIFTY,NIFTY25MAY23C16550,25-MAY-2023,OPTIDX,CE,16550.0,0.05,
234,NFO,73301,50,NIFTY,NIFTY25MAY23P16500,25-MAY-2023,OPTIDX,PE,16500.0,0.05,
235,NFO,73284,50,NIFTY,NIFTY25MAY23C16500,25-MAY-2023,OPTIDX,CE,16500.0,0.05,
236,NFO,73283,50,NIFTY,NIFTY25MAY23P16450,25-MAY-2023,OPTIDX,PE,16450.0,0.05,
237,NFO,73282,50,NIFTY,NIFTY25MAY23C16450,25-MAY-2023,OPTIDX,CE,16450.0,0.05,
238,NFO,73279,50,NIFTY,NIFTY25MAY23P16400,25-MAY-2023,OPTIDX,PE,16400.0,0.05,
239,NFO,73278,50,NIFTY,NIFTY25MAY23C16400,25-MAY-2023,OPTIDX,CE,16400.0,0.05,
240,NFO,73277,50,NIFTY,NIFTY25MAY23P16350,25-MAY-2023,OPTIDX,PE,16350.0,0.05,
241,NFO,73276,50,NIFTY,NIFTY25MAY23C16350,25-MAY-2023,OPTIDX,CE,16350.0,0.05,
242,NFO,73275,50,NIFTY,NIFTY25MAY23P16300,25-MAY-2023,OPTIDX,PE,16300.0,0.05,
243,NFO,73274,50,NIFTY,NIFTY25MAY23C16300,25-MAY-2023,OPTIDX,CE,16300.0,0.05,
244,NFO,73273,50,NIFTY,NIFTY25MAY23P16250,25-MAY-2023,OPTIDX,PE,16250.0,0.05,
245,NFO,73272,50,NIFTY,NIFTY25MAY23C16250,25-MAY-2023,OPTIDX,CE,16250.0,0.05,
246,NFO,73263,50,NIFTY,NIFTY25MAY23P16200,25-MAY-2023,OPTIDX,PE,16200.0,0.05,
247,NFO,73262,50,NIFTY,NIFTY25MAY23C16200,25-MAY-2023,OPTIDX,CE,16200.0,0.05,
248,NFO,73261,50,NIFTY,NIFTY25MAY23P16150,25-MAY-2023,OPTIDX,PE,16150.0,0.05,
249,NFO,73260,50,NIFTY,NIFTY25MAY23C16150,25-MAY-2023,OPTIDX,CE,16150.0,0.05,
250,NFO,73259,50,NIFTY,NIFTY25MAY23P16100,25-MAY-2023,OPTIDX,PE,16100.0,0.05,
251,NFO,73258,50,NIFTY,NIFTY25MAY23C16100,25-MAY-2023,OPTIDX,CE,16100.0,0.05,
252,NFO,73257,50,NIFTY,NIFTY25MAY23P16050,25-MAY-2023,OPTIDX,PE,16050.0,0.05,
253,NFO,73256,50,NIFTY,NIFTY25MAY23C16050,25-MAY-2023,OPTIDX,CE,16050.0,0.05,
254,NFO,73255,50,NIFTY,NIFTY25MAY23P16000,25-MAY-2023,OPTIDX,PE,16000.0,0.05,
255,NFO,73254,50,NIFTY,NIFTY25MAY23C16000,25-MAY-2023,OPTIDX,CE,16000.0,0.05,
256,NFO,73253,50,NIFTY,NIFTY25MAY23P15950,25-MAY-2023,OPTIDX,PE,15950.0,0.05,
257,NFO,73252,50,NIFTY,NIFTY25MAY23C15950,25-MAY-2023,OPTIDX,CE,15950.0,0.05,
258,NFO,73251,50,NIFTY,NIFTY25MAY23P15900,25-MAY-2023,OPTIDX,PE,15900.0,0.05,
259,NFO,73250,50,NIFTY,NIFTY25MAY23C15900,25-MAY-2023,OPTIDX,CE,15900.0,0.05,
260,NFO,73247,50,NIFTY,NIFTY25MAY23P15850,25-MAY-2023,OPTIDX,PE,15850.0,0.05,
261,NFO,73246,50,NIFTY,NIFTY25MAY23C15850,25-MAY-2023,OPTIDX,CE,15850.0,0.05,
262,NFO,73243,50,NIFTY,NIFTY25MAY23P15800,25-MAY-2023,OPTIDX,PE,15800.0,0.05,
263,NFO,73242,50,NIFTY,NIFTY25MAY23C15800,25-MAY-2023,OPTIDX,CE,15800.0,0.05,
264,NFO,73230,50,NIFTY,NIFTY25MAY23P15750,25-MAY-2023,OPTIDX,PE,15750.0,0.05,
265,NFO,73229,50,NIFTY,NIFTY25MAY23C15750,25-MAY-2023,OPTIDX,CE,15750.0,0.05,
266,NFO,73225,50,NIFTY,NIFTY25MAY23P15700,25-MAY-2023,OPTIDX,PE,15700.0,0.05,
267,NFO,73224,50,NIFTY,NIFTY25MAY23C15700,25-MAY-2023,OPTIDX,CE,15700.0,0.05,
268,NFO,73191,50,NIFTY,NIFTY25MAY23P15650,25-MAY-2023,OPTIDX,PE,15650.0,0.05,
269,NFO,73190,50,NIFTY,NIFTY25MAY23C15650,25-MAY-2023,OPTIDX,CE,15650.0,0.05,
270,NFO,73187,50,NIFTY,NIFTY25MAY23P15600,25-MAY-2023,OPTIDX,PE,15600.0,0.05,
271,NFO,73186,50,NIFTY,NIFTY25MAY23C15600,25-MAY-2023,OPTIDX,CE,15600.0,0.05,
272,NFO,73173,50,NIFTY,NIFTY25MAY23P15550,25-MAY-2023,OPTIDX,PE,15550.0,0.05,
273,NFO,73172,50,NIFTY,NIFTY25MAY23C15550,25-MAY-2023,OPTIDX,CE,15550.0,0.05,
274,NFO,73171,50,NIFTY,NIFTY25MAY23P15500,25-MAY-2023,OPTIDX,PE,15500.0,0.05,
275,NFO,73170,50,NIFTY,NIFTY25MAY23C15500,25-MAY-2023,OPTIDX,CE,15500.0,0.05,
276,NFO,73169,50,NIFTY,NIFTY25MAY23P15450,25-MAY-2023,OPTIDX,PE,15450.0,0.05,
277,NFO,73168,50,NIFTY,NIFTY25MAY23C15450,25-MAY-2023,OPTIDX,CE,15450.0,0.05,
278,NFO,73167,50,NIFTY,NIFTY25MAY23P15400,25-MAY-2023,OPTIDX,PE,15400.0,0.05,
279,NFO,73158,50,NIFTY,NIFTY25MAY23C15400,25-MAY-2023,OPTIDX,CE,15400.0,0.05,
280,NFO,73155,50,NIFTY,NIFTY25MAY23P15350,25-MAY-2023,OPTIDX,PE,15350.0,0.05,
281,NFO,73154,50,NIFTY,NIFTY25MAY23C15350,25-MAY-2023,OPTIDX,CE,15350.0,0.05,
282,NFO,73151,50,NIFTY,NIFTY25MAY23P15300,25-MAY-2023,OPTIDX,PE,15300.0,0.05,
283,NFO,73150,50,NIFTY,NIFTY25MAY23C15300,25-MAY-2023,OPTIDX,CE,15300.0,0.05,
284,NFO,73149,50,NIFTY,NIFTY25MAY23P15250,25-MAY-2023,OPTIDX,PE,15250.0,0.05,
285,NFO,73148,50,NIFTY,NIFTY25MAY23C15250,25-MAY-2023,OPTIDX,CE,15250.0,0.05,
286,NFO,73147,50,NIFTY,NIFTY25MAY23P15200,25-MAY-2023,OPTIDX,PE,15200.0,0.05,
287,NFO,73146,50,NIFTY,NIFTY25MAY23C15200,25-MAY-2023,OPTIDX,CE,15200.0,0.05,
288,NFO,73145,50,NIFTY,NIFTY25MAY23P15150,25-MAY-2023,OPTIDX,PE,15150.0,0.05,
289,NFO,73144,50,NIFTY,NIFTY25MAY23C15150,25-MAY-2023,OPTIDX,CE,15150.0,0.05,
290,NFO,73143,50,NIFTY,NIFTY25MAY23P15100,25-MAY-2023,OPTIDX,PE,15100.0,0.05,
291,NFO,73142,50,NIFTY,NIFTY25MAY23C15100,25-MAY-2023,OPTIDX,CE,15100.0,0.05,
292,NFO,73141,50,NIFTY,NIFTY25MAY23P15050,25-MAY-2023,OPTIDX,PE,15050.0,0.05,
293,NFO,73134,50,NIFTY,NIFTY25MAY23C15050,25-MAY-2023,OPTIDX,CE,15050.0,0.05,
294,NFO,73133,50,NIFTY,NIFTY25MAY23P15000,25-MAY-2023,OPTIDX,PE,15000.0,0.05,
295,NFO,73132,50,NIFTY,NIFTY25MAY23C15000,25-MAY-2023,OPTIDX,CE,15000.0,0.05,
296,NFO,73131,50,NIFTY,NIFTY25MAY23P14950,25-MAY-2023,OPTIDX,PE,14950.0,0.05,
297,NFO,73130,50,NIFTY,NIFTY25MAY23C14950,25-MAY-2023,OPTIDX,CE,14950.0,0.05,
298,NFO,73123,50,NIFTY,NIFTY25MAY23P14900,25-MAY-2023,OPTIDX,PE,14900.0,0.05,
299,NFO,73122,50,NIFTY,NIFTY25MAY23C14900,25-MAY-2023,OPTIDX,CE,14900.0,0.05,
300,NFO,73112,50,NIFTY,NIFTY25MAY23P14850,25-MAY-2023,OPTIDX,PE,14850.0,0.05,
301,NFO,73111,50,NIFTY,NIFTY25MAY23C14850,25-MAY-2023,OPTIDX,CE,14850.0,0.05,
302,NFO,73110,50,NIFTY,NIFTY25MAY23P14800,25-MAY-2023,OPTIDX,PE,14800.0,0.05,
303,NFO,73109,50,NIFTY,NIFTY25MAY23C14800,25-MAY-2023,OPTIDX,CE,14800.0,0.05,
304,NFO,73069,50,NIFTY,NIFTY25MAY23P14750,25-MAY-2023,OPTIDX,PE,14750.0,0.05,
305,NFO,73068,50,NIFTY,NIFTY25MAY23C14750,25-MAY-2023,OPTIDX,CE,14750.0,0.05,
306,NFO,73067,50,NIFTY,NIFTY25MAY23P14700,25-MAY-2023,OPTIDX,PE,14700.0,0.05,
307,NFO,73066,50,NIFTY,NIFTY25MAY23C14700,25-MAY-2023,OPTIDX,CE,14700.0,0.05,
308,NFO,73061,50,NIFTY,NIFTY25MAY23P14650,25-MAY-2023,OPTIDX,PE,14650.0,0.05,
309,NFO,73060,50,NIFTY,NIFTY25MAY23C14650,25-MAY-2023,OPTIDX,CE,14650.0,0.05,
310,NFO,73053,50,NIFTY,NIFTY25MAY23P14600,25-MAY-2023,OPTIDX,PE,14600.0,0.05,
311,NFO,73052,50,NIFTY,NIFTY25MAY23C14600,25-MAY-2023,OPTIDX,CE,14600.0,0.05,
312,NFO,73044,50,NIFTY,NIFTY25MAY23P14550,25-MAY-2023,OPTIDX,PE,14550.0,0.05,
313,NFO,73043,50,NIFTY,NIFTY25MAY23C14550,25-MAY-2023,OPTIDX,CE,14550.0,0.05,
314,NFO,72946,50,NIFTY,NIFTY25MAY23P14500,25-MAY-2023,OPTIDX,PE,14500.0,0.05,
315,NFO,72945,50,NIFTY,NIFTY25MAY23C14500,25-MAY-2023,OPTIDX,CE,14500.0,0.05,
316,NFO,72944,50,NIFTY,NIFTY27APR23P14500,27-APR-2023,OPTIDX,PE,14500.0,0.05,
317,NFO,72941,50,NIFTY,NIFTY27APR23C14500,27-APR-2023,OPTIDX,CE,14500.0,0.05,
318,NFO,72845,25,BANKNIFTY,BANKNIFTY25MAY23P50000,25-MAY-2023,OPTIDX,PE,50000.0,0.05,
319,NFO,72844,25,BANKNIFTY,BANKNIFTY25MAY23C50000,25-MAY-2023,OPTIDX,CE,50000.0,0.05,
320,NFO,72843,25,BANKNIFTY,BANKNIFTY25MAY23P49500,25-MAY-2023,OPTIDX,PE,49500.0,0.05,
321,NFO,72841,25,BANKNIFTY,BANKNIFTY25MAY23C49500,25-MAY-2023,OPTIDX,CE,49500.0,0.05,
322,NFO,72840,25,BANKNIFTY,BANKNIFTY25MAY23P49000,25-MAY-2023,OPTIDX,PE,49000.0,0.05,
323,NFO,72837,25,BANKNIFTY,BANKNIFTY25MAY23C49000,25-MAY-2023,OPTIDX,CE,49000.0,0.05,
324,NFO,72820,25,BANKNIFTY,BANKNIFTY25MAY23P48500,25-MAY-2023,OPTIDX,PE,48500.0,0.05,
325,NFO,72817,25,BANKNIFTY,BANKNIFTY25MAY23C48500,25-MAY-2023,OPTIDX,CE,48500.0,0.05,
326,NFO,72816,25,BANKNIFTY,BANKNIFTY25MAY23P48000,25-MAY-2023,OPTIDX,PE,48000.0,0.05,
327,NFO,72814,25,BANKNIFTY,BANKNIFTY25MAY23C48000,25-MAY-2023,OPTIDX,CE,48000.0,0.05,
328,NFO,72813,25,BANKNIFTY,BANKNIFTY25MAY23P47500,25-MAY-2023,OPTIDX,PE,47500.0,0.05,
329,NFO,72804,25,BANKNIFTY,BANKNIFTY25MAY23C47500,25-MAY-2023,OPTIDX,CE,47500.0,0.05,
330,NFO,72803,25,BANKNIFTY,BANKNIFTY25MAY23P47000,25-MAY-2023,OPTIDX,PE,47000.0,0.05,
331,NFO,72802,25,BANKNIFTY,BANKNIFTY25MAY23C47000,25-MAY-2023,OPTIDX,CE,47000.0,0.05,
332,NFO,72801,25,BANKNIFTY,BANKNIFTY25MAY23P46500,25-MAY-2023,OPTIDX,PE,46500.0,0.05,
333,NFO,72793,25,BANKNIFTY,BANKNIFTY25MAY23C46500,25-MAY-2023,OPTIDX,CE,46500.0,0.05,
334,NFO,72792,25,BANKNIFTY,BANKNIFTY25MAY23P46000,25-MAY-2023,OPTIDX,PE,46000.0,0.05,
335,NFO,72781,25,BANKNIFTY,BANKNIFTY25MAY23C46000,25-MAY-2023,OPTIDX,CE,46000.0,0.05,
336,NFO,72780,25,BANKNIFTY,BANKNIFTY25MAY23P45500,25-MAY-2023,OPTIDX,PE,45500.0,0.05,
337,NFO,72777,25,BANKNIFTY,BANKNIFTY25MAY23C45500,25-MAY-2023,OPTIDX,CE,45500.0,0.05,
338,NFO,72776,25,BANKNIFTY,BANKNIFTY25MAY23P45000,25-MAY-2023,OPTIDX,PE,45000.0,0.05,
339,NFO,72767,25,BANKNIFTY,BANKNIFTY25MAY23C45000,25-MAY-2023,OPTIDX,CE,45000.0,0.05,
340,NFO,72766,25,BANKNIFTY,BANKNIFTY25MAY23P44500,25-MAY-2023,OPTIDX,PE,44500.0,0.05,
341,NFO,72765,25,BANKNIFTY,BANKNIFTY25MAY23C44500,25-MAY-2023,OPTIDX,CE,44500.0,0.05,
342,NFO,72764,25,BANKNIFTY,BANKNIFTY25MAY23P44000,25-MAY-2023,OPTIDX,PE,44000.0,0.05,
343,NFO,72763,25,BANKNIFTY,BANKNIFTY25MAY23C44000,25-MAY-2023,OPTIDX,CE,44000.0,0.05,
344,NFO,72753,25,BANKNIFTY,BANKNIFTY25MAY23P43900,25-MAY-2023,OPTIDX,PE,43900.0,0.05,
345,NFO,72752,25,BANKNIFTY,BANKNIFTY25MAY23C43900,25-MAY-2023,OPTIDX,CE,43900.0,0.05,
346,NFO,72751,25,BANKNIFTY,BANKNIFTY25MAY23P43800,25-MAY-2023,OPTIDX,PE,43800.0,0.05,
347,NFO,72750,25,BANKNIFTY,BANKNIFTY25MAY23C43800,25-MAY-2023,OPTIDX,CE,43800.0,0.05,
348,NFO,72749,25,BANKNIFTY,BANKNIFTY25MAY23P43700,25-MAY-2023,OPTIDX,PE,43700.0,0.05,
349,NFO,72748,25,BANKNIFTY,BANKNIFTY25MAY23C43700,25-MAY-2023,OPTIDX,CE,43700.0,0.05,
350,NFO,72747,25,BANKNIFTY,BANKNIFTY25MAY23P43600,25-MAY-2023,OPTIDX,PE,43600.0,0.05,
351,NFO,72746,25,BANKNIFTY,BANKNIFTY25MAY23C43600,25-MAY-2023,OPTIDX,CE,43600.0,0.05,
352,NFO,72745,25,BANKNIFTY,BANKNIFTY25MAY23P43500,25-MAY-2023,OPTIDX,PE,43500.0,0.05,
353,NFO,72744,25,BANKNIFTY,BANKNIFTY25MAY23C43500,25-MAY-2023,OPTIDX,CE,43500.0,0.05,
354,NFO,72743,25,BANKNIFTY,BANKNIFTY25MAY23P43400,25-MAY-2023,OPTIDX,PE,43400.0,0.05,
355,NFO,72742,25,BANKNIFTY,BANKNIFTY25MAY23C43400,25-MAY-2023,OPTIDX,CE,43400.0,0.05,
356,NFO,72741,25,BANKNIFTY,BANKNIFTY25MAY23P43300,25-MAY-2023,OPTIDX,PE,43300.0,0.05,
357,NFO,72740,25,BANKNIFTY,BANKNIFTY25MAY23C43300,25-MAY-2023,OPTIDX,CE,43300.0,0.05,
358,NFO,72739,25,BANKNIFTY,BANKNIFTY25MAY23P43200,25-MAY-2023,OPTIDX,PE,43200.0,0.05,
359,NFO,72738,25,BANKNIFTY,BANKNIFTY25MAY23C43200,25-MAY-2023,OPTIDX,CE,43200.0,0.05,
360,NFO,72737,25,BANKNIFTY,BANKNIFTY25MAY23P43100,25-MAY-2023,OPTIDX,PE,43100.0,0.05,
361,NFO,72736,25,BANKNIFTY,BANKNIFTY25MAY23C43100,25-MAY-2023,OPTIDX,CE,43100.0,0.05,
362,NFO,72735,25,BANKNIFTY,BANKNIFTY25MAY23P43000,25-MAY-2023,OPTIDX,PE,43000.0,0.05,
363,NFO,72734,25,BANKNIFTY,BANKNIFTY25MAY23C43000,25-MAY-2023,OPTIDX,CE,43000.0,0.05,
364,NFO,72733,25,BANKNIFTY,BANKNIFTY25MAY23P42900,25-MAY-2023,OPTIDX,PE,42900.0,0.05,
365,NFO,72732,25,BANKNIFTY,BANKNIFTY25MAY23C42900,25-MAY-2023,OPTIDX,CE,42900.0,0.05,
366,NFO,72731,25,BANKNIFTY,BANKNIFTY25MAY23P42800,25-MAY-2023,OPTIDX,PE,42800.0,0.05,
367,NFO,72730,25,BANKNIFTY,BANKNIFTY25MAY23C42800,25-MAY-2023,OPTIDX,CE,42800.0,0.05,
368,NFO,72729,25,BANKNIFTY,BANKNIFTY25MAY23P42700,25-MAY-2023,OPTIDX,PE,42700.0,0.05,
369,NFO,72726,25,BANKNIFTY,BANKNIFTY25MAY23C42700,25-MAY-2023,OPTIDX,CE,42700.0,0.05,
370,NFO,72700,25,BANKNIFTY,BANKNIFTY25MAY23P42600,25-MAY-2023,OPTIDX,PE,42600.0,0.05,
371,NFO,72699,25,BANKNIFTY,BANKNIFTY25MAY23C42600,25-MAY-2023,OPTIDX,CE,42600.0,0.05,
372,NFO,72673,25,BANKNIFTY,BANKNIFTY25MAY23P42500,25-MAY-2023,OPTIDX,PE,42500.0,0.05,
373,NFO,72672,25,BANKNIFTY,BANKNIFTY25MAY23C42500,25-MAY-2023,OPTIDX,CE,42500.0,0.05,
374,NFO,72671,25,BANKNIFTY,BANKNIFTY25MAY23P42400,25-MAY-2023,OPTIDX,PE,42400.0,0.05,
375,NFO,72670,25,BANKNIFTY,BANKNIFTY25MAY23C42400,25-MAY-2023,OPTIDX,CE,42400.0,0.05,
376,NFO,72669,25,BANKNIFTY,BANKNIFTY25MAY23P42300,25-MAY-2023,OPTIDX,PE,42300.0,0.05,
377,NFO,72668,25,BANKNIFTY,BANKNIFTY25MAY23C42300,25-MAY-2023,OPTIDX,CE,42300.0,0.05,
378,NFO,72667,25,BANKNIFTY,BANKNIFTY25MAY23P42200,25-MAY-2023,OPTIDX,PE,42200.0,0.05,
379,NFO,72666,25,BANKNIFTY,BANKNIFTY25MAY23C42200,25-MAY-2023,OPTIDX,CE,42200.0,0.05,
380,NFO,72665,25,BANKNIFTY,BANKNIFTY25MAY23P42100,25-MAY-2023,OPTIDX,PE,42100.0,0.05,
381,NFO,72664,25,BANKNIFTY,BANKNIFTY25MAY23C42100,25-MAY-2023,OPTIDX,CE,42100.0,0.05,
382,NFO,72663,25,BANKNIFTY,BANKNIFTY25MAY23P42000,25-MAY-2023,OPTIDX,PE,42000.0,0.05,
383,NFO,72662,25,BANKNIFTY,BANKNIFTY25MAY23C42000,25-MAY-2023,OPTIDX,CE,42000.0,0.05,
384,NFO,72661,25,BANKNIFTY,BANKNIFTY25MAY23P41900,25-MAY-2023,OPTIDX,PE,41900.0,0.05,
385,NFO,72660,25,BANKNIFTY,BANKNIFTY25MAY23C41900,25-MAY-2023,OPTIDX,CE,41900.0,0.05,
386,NFO,72659,25,BANKNIFTY,BANKNIFTY25MAY23P41800,25-MAY-2023,OPTIDX,PE,41800.0,0.05,
387,NFO,72658,25,BANKNIFTY,BANKNIFTY25MAY23C41800,25-MAY-2023,OPTIDX,CE,41800.0,0.05,
388,NFO,72657,25,BANKNIFTY,BANKNIFTY25MAY23P41700,25-MAY-2023,OPTIDX,PE,41700.0,0.05,
389,NFO,72656,25,BANKNIFTY,BANKNIFTY25MAY23C41700,25-MAY-2023,OPTIDX,CE,41700.0,0.05,
390,NFO,72655,25,BANKNIFTY,BANKNIFTY25MAY23P41600,25-MAY-2023,OPTIDX,PE,41600.0,0.05,
391,NFO,72654,25,BANKNIFTY,BANKNIFTY25MAY23C41600,25-MAY-2023,OPTIDX,CE,41600.0,0.05,
392,NFO,72641,25,BANKNIFTY,BANKNIFTY25MAY23P41500,25-MAY-2023,OPTIDX,PE,41500.0,0.05,
393,NFO,72640,25,BANKNIFTY,BANKNIFTY25MAY23C41500,25-MAY-2023,OPTIDX,CE,41500.0,0.05,
394,NFO,72639,25,BANKNIFTY,BANKNIFTY25MAY23P41400,25-MAY-2023,OPTIDX,PE,41400.0,0.05,
395,NFO,72638,25,BANKNIFTY,BANKNIFTY25MAY23C41400,25-MAY-2023,OPTIDX,CE,41400.0,0.05,
396,NFO,72637,25,BANKNIFTY,BANKNIFTY25MAY23P41300,25-MAY-2023,OPTIDX,PE,41300.0,0.05,
397,NFO,72636,25,BANKNIFTY,BANKNIFTY25MAY23C41300,25-MAY-2023,OPTIDX,CE,41300.0,0.05,
398,NFO,72635,25,BANKNIFTY,BANKNIFTY25MAY23P41200,25-MAY-2023,OPTIDX,PE,41200.0,0.05,
399,NFO,72620,25,BANKNIFTY,BANKNIFTY25MAY23C41200,25-MAY-2023,OPTIDX,CE,41200.0,0.05,
400,NFO,72619,25,BANKNIFTY,BANKNIFTY25MAY23P41100,25-MAY-2023,OPTIDX,PE,41100.0,0.05,
401,NFO,72618,25,BANKNIFTY,BANKNIFTY25MAY23C41100,25-MAY-2023,OPTIDX,CE,41100.0,0.05,
402,NFO,72617,25,BANKNIFTY,BANKNIFTY25MAY23P41000,25-MAY-2023,OPTIDX,PE,41000.0,0.05,
403,NFO,72616,25,BANKNIFTY,BANKNIFTY25MAY23C41000,25-MAY-2023,OPTIDX,CE,41000.0,0.05,
404,NFO,72615,25,BANKNIFTY,BANKNIFTY25MAY23P40900,25-MAY-2023,OPTIDX,PE,40900.0,0.05,
405,NFO,72614,25,BANKNIFTY,BANKNIFTY25MAY23C40900,25-MAY-2023,OPTIDX,CE,40900.0,0.05,
406,NFO,72613,25,BANKNIFTY,BANKNIFTY25MAY23P40800,25-MAY-2023,OPTIDX,PE,40800.0,0.05,
407,NFO,72612,25,BANKNIFTY,BANKNIFTY25MAY23C40800,25-MAY-2023,OPTIDX,CE,40800.0,0.05,
408,NFO,72611,25,BANKNIFTY,BANKNIFTY25MAY23P40700,25-MAY-2023,OPTIDX,PE,40700.0,0.05,
409,NFO,72610,25,BANKNIFTY,BANKNIFTY25MAY23C40700,25-MAY-2023,OPTIDX,CE,40700.0,0.05,
410,NFO,72609,25,BANKNIFTY,BANKNIFTY25MAY23P40600,25-MAY-2023,OPTIDX,PE,40600.0,0.05,
411,NFO,72608,25,BANKNIFTY,BANKNIFTY25MAY23C40600,25-MAY-2023,OPTIDX,CE,40600.0,0.05,
412,NFO,72607,25,BANKNIFTY,BANKNIFTY25MAY23P40500,25-MAY-2023,OPTIDX,PE,40500.0,0.05,
413,NFO,72606,25,BANKNIFTY,BANKNIFTY25MAY23C40500,25-MAY-2023,OPTIDX,CE,40500.0,0.05,
414,NFO,72605,25,BANKNIFTY,BANKNIFTY25MAY23P40400,25-MAY-2023,OPTIDX,PE,40400.0,0.05,
415,NFO,72604,25,BANKNIFTY,BANKNIFTY25MAY23C40400,25-MAY-2023,OPTIDX,CE,40400.0,0.05,
416,NFO,72603,25,BANKNIFTY,BANKNIFTY25MAY23P40300,25-MAY-2023,OPTIDX,PE,40300.0,0.05,
417,NFO,72602,25,BANKNIFTY,BANKNIFTY25MAY23C40300,25-MAY-2023,OPTIDX,CE,40300.0,0.05,
418,NFO,72601,25,BANKNIFTY,BANKNIFTY25MAY23P40200,25-MAY-2023,OPTIDX,PE,40200.0,0.05,
419,NFO,72600,25,BANKNIFTY,BANKNIFTY25MAY23C40200,25-MAY-2023,OPTIDX,CE,40200.0,0.05,
420,NFO,72599,25,BANKNIFTY,BANKNIFTY25MAY23P40100,25-MAY-2023,OPTIDX,PE,40100.0,0.05,
421,NFO,72598,25,BANKNIFTY,BANKNIFTY25MAY23C40100,25-MAY-2023,OPTIDX,CE,40100.0,0.05,
422,NFO,72597,25,BANKNIFTY,BANKNIFTY25MAY23P40000,25-MAY-2023,OPTIDX,PE,40000.0,0.05,
423,NFO,72596,25,BANKNIFTY,BANKNIFTY25MAY23C40000,25-MAY-2023,OPTIDX,CE,40000.0,0.05,
424,NFO,72595,25,BANKNIFTY,BANKNIFTY25MAY23P39900,25-MAY-2023,OPTIDX,PE,39900.0,0.05,
425,NFO,72588,25,BANKNIFTY,BANKNIFTY25MAY23C39900,25-MAY-2023,OPTIDX,CE,39900.0,0.05,
426,NFO,72587,25,BANKNIFTY,BANKNIFTY25MAY23P39800,25-MAY-2023,OPTIDX,PE,39800.0,0.05,
427,NFO,72586,25,BANKNIFTY,BANKNIFTY25MAY23C39800,25-MAY-2023,OPTIDX,CE,39800.0,0.05,
428,NFO,72585,25,BANKNIFTY,BANKNIFTY25MAY23P39700,25-MAY-2023,OPTIDX,PE,39700.0,0.05,
429,NFO,72584,25,BANKNIFTY,BANKNIFTY25MAY23C39700,25-MAY-2023,OPTIDX,CE,39700.0,0.05,
430,NFO,72583,25,BANKNIFTY,BANKNIFTY25MAY23P39600,25-MAY-2023,OPTIDX,PE,39600.0,0.05,
431,NFO,72582,25,BANKNIFTY,BANKNIFTY25MAY23C39600,25-MAY-2023,OPTIDX,CE,39600.0,0.05,
432,NFO,72581,25,BANKNIFTY,BANKNIFTY25MAY23P39500,25-MAY-2023,OPTIDX,PE,39500.0,0.05,
433,NFO,72580,25,BANKNIFTY,BANKNIFTY25MAY23C39500,25-MAY-2023,OPTIDX,CE,39500.0,0.05,
434,NFO,72574,25,BANKNIFTY,BANKNIFTY25MAY23P39400,25-MAY-2023,OPTIDX,PE,39400.0,0.05,
435,NFO,72573,25,BANKNIFTY,BANKNIFTY25MAY23C39400,25-MAY-2023,OPTIDX,CE,39400.0,0.05,
436,NFO,72549,25,BANKNIFTY,BANKNIFTY25MAY23P39300,25-MAY-2023,OPTIDX,PE,39300.0,0.05,
437,NFO,72548,25,BANKNIFTY,BANKNIFTY25MAY23C39300,25-MAY-2023,OPTIDX,CE,39300.0,0.05,
438,NFO,72547,25,BANKNIFTY,BANKNIFTY25MAY23P39200,25-MAY-2023,OPTIDX,PE,39200.0,0.05,
439,NFO,72546,25,BANKNIFTY,BANKNIFTY25MAY23C39200,25-MAY-2023,OPTIDX,CE,39200.0,0.05,
440,NFO,72532,25,BANKNIFTY,BANKNIFTY25MAY23P39100,25-MAY-2023,OPTIDX,PE,39100.0,0.05,
441,NFO,72531,25,BANKNIFTY,BANKNIFTY25MAY23C39100,25-MAY-2023,OPTIDX,CE,39100.0,0.05,
442,NFO,72516,25,BANKNIFTY,BANKNIFTY25MAY23P39000,25-MAY-2023,OPTIDX,PE,39000.0,0.05,
443,NFO,72515,25,BANKNIFTY,BANKNIFTY25MAY23C39000,25-MAY-2023,OPTIDX,CE,39000.0,0.05,
444,NFO,72514,25,BANKNIFTY,BANKNIFTY25MAY23P38900,25-MAY-2023,OPTIDX,PE,38900.0,0.05,
445,NFO,72513,25,BANKNIFTY,BANKNIFTY25MAY23C38900,25-MAY-2023,OPTIDX,CE,38900.0,0.05,
